Distributor,Customer Name,City,Country,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year
Gerlach LLC ,West Group Pharma Plc,Aschersleben,Germany,Pharmacy,Retail,Pentastrin,Antibiotics,20.0,497,9940.0,January,2019
Gerlach LLC ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Lovephilus,Analgesics,3.0,582,1746.0,January,2019
Gerlach LLC ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Allomenda,Antipiretics,10.0,487,4870.0,January,2019
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Agalsiline,Mood Stabilizers,5.0,64,320.0,January,2019
Gerlach LLC ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Fentalac,Antipiretics,10.0,618,6180.0,January,2019
Gerlach LLC ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Lioletine Refliruvax,Analgesics,3.0,435,1305.0,January,2019
Gerlach LLC ,"Lebsack, Yost and Heller Pharma Plc",Ibbenbüren,Germany,Pharmacy,Retail,Epzipitant,Analgesics,20.0,778,15560.0,January,2019
Gerlach LLC ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Cogxone Levanide,Antimalarial,13.0,686,8918.0,January,2019
Gerlach LLC ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Magnemunex,Antiseptics,20.0,689,13780.0,January,2019
Gerlach LLC ,Paucek PLC ,Espelkamp,Germany,Pharmacy,Retail,Adrecetam Barazoxane,Antimalarial,10.0,24,240.0,January,2019
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Adrecetam Barazoxane,Antimalarial,7.0,24,168.0,January,2019
Gerlach LLC ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Kinovatol,Analgesics,10.0,370,3700.0,January,2019
Gerlach LLC ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,Pharmacy,Retail,Ketamara Evogel,Antipiretics,3.0,704,2112.0,January,2019
Gerlach LLC ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Megenorphine,Antimalarial,1.0,402,402.0,January,2019
Gerlach LLC ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Amavirase,Antipiretics,50.0,487,24350.0,January,2019
Gerlach LLC ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Pentastrin,Antibiotics,10.0,497,4970.0,January,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Fentatrol Rapatelase,Antibiotics,20.0,458,9160.0,January,2019
Gerlach LLC ,Fadel-West Pharmaceutical Ltd,Filderstadt,Germany,Pharmacy,Retail,Diaxolol,Antiseptics,1.0,765,765.0,January,2019
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,Pharmacy,Retail,Epzipitant,Analgesics,1.0,778,778.0,January,2019
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,Pharmacy,Retail,Alimmethate Insudase,Analgesics,10.0,624,6240.0,January,2019
Gerlach LLC ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Feruprazole,Mood Stabilizers,500.0,115,57500.0,January,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Ibruferon,Antiseptics,3.0,82,246.0,January,2019
Gerlach LLC ,Murray PLC ,Wesel,Germany,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,10.0,416,4160.0,January,2019
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,Pharmacy,Retail,Choriotrisin,Antibiotics,30.0,591,17730.0,January,2019
Gerlach LLC ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,20.0,535,10700.0,January,2019
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,Pharmacy,Retail,Acycpex,Mood Stabilizers,10.0,510,5100.0,January,2019
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Aciprex,Antipiretics,3.0,421,1263.0,January,2019
Gerlach LLC ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,Pharmacy,Retail,Menogine,Antiseptics,5.0,742,3710.0,January,2019
Gerlach LLC ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,Pharmacy,Retail,Travoloride,Antiseptics,10.0,785,7850.0,January,2019
Gerlach LLC ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Zyvance,Analgesics,5.0,323,1615.0,January,2019
Gerlach LLC ,Lesch PLC Pharma Plc,Königs Wusterhausen,Germany,Pharmacy,Retail,Araxetine,Antibiotics,5.0,450,2250.0,January,2019
Gerlach LLC ,Fadel-West Pharmaceutical Ltd,Filderstadt,Germany,Pharmacy,Retail,Docstryl Rivacin,Antiseptics,10.0,789,7890.0,January,2019
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,Pharmacy,Retail,Menogine,Antiseptics,50.0,742,37100.0,January,2019
Gerlach LLC ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,Pharmacy,Retail,Biotasol Siloderm,Antiseptics,1.0,373,373.0,January,2019
Gerlach LLC ,Rowe PLC Pharm,Verl,Germany,Pharmacy,Retail,Stelazolid,Antimalarial,10.0,73,730.0,January,2019
Gerlach LLC ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,10.0,481,4810.0,January,2019
Gerlach LLC ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,Pharmacy,Retail,Topifribrate,Analgesics,5.0,621,3105.0,January,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,4.0,682,2728.0,January,2019
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Hemavate Spirolinum,Mood Stabilizers,3.0,210,630.0,January,2019
Gerlach LLC ,Osinski-Botsford Pharm,Meerbusch,Germany,Pharmacy,Retail,Eproline,Antibiotics,1.0,780,780.0,January,2019
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,Pharmacy,Retail,Aquamycin Lacoran,Analgesics,10.0,345,3450.0,January,2019
Gerlach LLC ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Dorzovorin Pentadarone,Antimalarial,4.0,164,656.0,January,2019
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Benzoprox,Antiseptics,3.0,284,852.0,January,2019
Gerlach LLC ,Hermiston LLC Pharmaceutical Limited,Gevelsberg,Germany,Pharmacy,Retail,Choriotrisin,Antibiotics,3.0,591,1773.0,January,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,30.0,307,9210.0,January,2019
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,Pharmacy,Retail,Aggrakine,Antiseptics,4.0,47,188.0,January,2019
Gerlach LLC ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Lovephilus,Analgesics,2.0,582,1164.0,January,2019
Gerlach LLC ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,Pharmacy,Retail,Darlofen,Antipiretics,5.0,577,2885.0,January,2019
Gerlach LLC ,D'Amore and Sons Pharm,Görlitz,Germany,Pharmacy,Retail,Angioparin Brimosumab,Mood Stabilizers,20.0,682,13640.0,January,2019
Gerlach LLC ,Funk and Sons Pharmacy,Friedberg,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,5.0,742,3710.0,January,2019
Gerlach LLC ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Lovephilus,Analgesics,10.0,582,5820.0,January,2019
Gerlach LLC ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,Pharmacy,Retail,Menogine,Antiseptics,10.0,742,7420.0,January,2019
Gerlach LLC ,Cassin PLC Pharma Plc,Mühldorf,Germany,Pharmacy,Retail,Ampinonide,Antimalarial,50.0,248,12400.0,January,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Interzide,Antimalarial,300.0,420,126000.0,January,2019
Gerlach LLC ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Sanctumine,Antimalarial,2.0,149,298.0,January,2019
Gerlach LLC ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Testant,Mood Stabilizers,10.0,488,4880.0,January,2019
Gerlach LLC ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,20.0,482,9640.0,January,2019
Gerlach LLC ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Topitaine,Mood Stabilizers,300.0,517,155100.0,January,2019
Gerlach LLC ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Secrelazine Insonamic,Antipiretics,30.0,694,20820.0,January,2019
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,Pharmacy,Retail,Hemavate Spirolinum,Mood Stabilizers,5.0,210,1050.0,January,2019
Gerlach LLC ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Dexmebital Acanplan,Analgesics,250.0,170,42500.0,January,2019
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,Pharmacy,Retail,Alisteride Pemidizem,Antiseptics,30.0,35,1050.0,January,2019
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Requimadin,Antimalarial,5.0,408,2040.0,January,2019
Gerlach LLC ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Dantolac Pazocor,Analgesics,2.0,578,1156.0,January,2019
Gerlach LLC ,Kertzmann-Ward Pharmaceutical Limited,Goslar,Germany,Pharmacy,Retail,Tetalamide,Antibiotics,5.0,430,2150.0,January,2019
Gerlach LLC ,Leffler-Russel Pharmaceutical Ltd,Lingen,Germany,Pharmacy,Retail,Primapion,Antibiotics,10.0,492,4920.0,January,2019
Gerlach LLC ,Hoeger Ltd ,Heidenheim,Germany,Pharmacy,Retail,Primatate Univatol,Mood Stabilizers,6.0,172,1032.0,January,2019
Gerlach LLC ,"Fritsch, Hodkiewicz and Sipes Pharmacy",Haldensleben,Germany,Pharmacy,Retail,Topitaine,Mood Stabilizers,10.0,517,5170.0,January,2019
Gerlach LLC ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Penitrana,Analgesics,100.0,179,17900.0,January,2019
Gerlach LLC ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Aquamycin Lacoran,Analgesics,40.0,345,13800.0,January,2019
Gerlach LLC ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Paronium Atracustone,Analgesics,5.0,414,2070.0,January,2019
Gerlach LLC ,"Will, McGlynn and Fritsch Pharmaceutical Ltd",Bitterfeld,Germany,Pharmacy,Retail,Diprotaine,Antiseptics,2.0,318,636.0,January,2019
Gerlach LLC ,"Roob, Ernser and Kub Pharmacy",Göttingen,Germany,Pharmacy,Retail,Alarudin Azarolac,Mood Stabilizers,15.0,567,8505.0,January,2019
Gerlach LLC ,Hoeger Ltd ,Heidenheim,Germany,Pharmacy,Retail,Lactubucil,Antipiretics,2.0,585,1170.0,January,2019
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmacy",Straubing,Germany,Pharmacy,Retail,Relenvice,Antimalarial,1.0,459,459.0,January,2019
Gerlach LLC ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Tacrodomide,Antipiretics,3.0,420,1260.0,January,2019
Gerlach LLC ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Lovephilus,Analgesics,20.0,582,11640.0,January,2019
Gerlach LLC ,Emard-O'Connell Pharmaceutical Ltd,Kevelaer,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,-10.0,191,-1910.0,January,2019
Gerlach LLC ,Paucek PLC ,Espelkamp,Germany,Pharmacy,Retail,Imiformin Transmunex,Antibiotics,10.0,400,4000.0,January,2019
Gerlach LLC ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Lactubucil,Antipiretics,3.0,585,1755.0,January,2019
Gerlach LLC ,Schuppe Inc ,Bensheim,Germany,Pharmacy,Retail,Acubulin,Antipiretics,5.0,490,2450.0,January,2019
Gerlach LLC ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Ibruferon,Antiseptics,1.0,82,82.0,January,2019
Gerlach LLC ,Collins-Schmidt Pharma Plc,Marburg,Germany,Pharmacy,Retail,Cyclovital,Antimalarial,60.0,677,40620.0,January,2019
Gerlach LLC ,Abernathy Group Pharmacy,Melle,Germany,Pharmacy,Retail,Dasagestin,Analgesics,1.0,386,386.0,January,2019
Gerlach LLC ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Requimadin,Antimalarial,1.0,408,408.0,January,2019
Gerlach LLC ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,10.0,516,5160.0,January,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Proderal,Antiseptics,3.0,34,102.0,January,2019
Gerlach LLC ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Betanem,Analgesics,20.0,611,12220.0,January,2019
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,Pharmacy,Retail,Menogine,Antiseptics,5.0,742,3710.0,January,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,5.0,762,3810.0,January,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Proderal,Antiseptics,4.0,34,136.0,January,2019
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Ionclotide,Analgesics,2.0,631,1262.0,January,2019
Erdman  ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,Pharmacy,Retail,Ergomethate,Mood Stabilizers,10.0,604,6040.0,January,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Quiniprosyn,Antiseptics,3.0,445,1335.0,January,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Antilamin Clinbital,Antibiotics,25.0,664,16600.0,January,2019
Gerlach LLC ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,Pharmacy,Retail,Zynosine,Antimalarial,2.0,74,148.0,January,2019
Gerlach LLC ,Monahan Ltd Pharma Plc,Güstrow,Germany,Pharmacy,Retail,Propratecan,Antimalarial,2.0,682,1364.0,January,2019
Gerlach LLC ,"Funk, Ratke and Heaney ",Bad Dürkheim,Germany,Pharmacy,Retail,Lovepion,Antiseptics,2.0,544,1088.0,January,2019
Gerlach LLC ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,2.0,611,1222.0,January,2019
Gerlach LLC ,Rowe PLC Pharm,Verl,Germany,Pharmacy,Retail,Propratecan,Antimalarial,5.0,682,3410.0,January,2019
Erdman  ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Alglutriptan,Analgesics,5.0,301,1505.0,January,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Oxymotroban Fexoformin,Analgesics,2.0,458,916.0,January,2019
Gerlach LLC ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Insozyme,Antiseptics,1.0,655,655.0,January,2019
Gerlach LLC ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Antilamin Clinbital,Antibiotics,3.0,664,1992.0,January,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Adideine,Mood Stabilizers,5.0,678,3390.0,January,2019
Gerlach LLC ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Propralamide Dexlanzolam,Mood Stabilizers,2.0,391,782.0,January,2019
Gerlach LLC ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,Pharmacy,Retail,Ribabyclor,Antiseptics,2.0,469,938.0,January,2019
Gerlach LLC ,"Nolan, DuBuque and Schultz Pharmacy",Wernigerode,Germany,Pharmacy,Retail,Betanem,Analgesics,2.0,611,1222.0,January,2019
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,50.0,742,37100.0,January,2019
Gerlach LLC ,Huel Inc Pharm,Zwickau,Germany,Pharmacy,Retail,Propralamide Dexlanzolam,Mood Stabilizers,14.0,391,5474.0,January,2019
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Dorzovorin Pentadarone,Antimalarial,3.0,164,492.0,January,2019
Koss   ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,5.0,452,2260.0,January,2019
Koss   ,Schulist-Zulauf Pharmaceutical Ltd,Kornwestheim,Germany,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,2.0,319,638.0,January,2019
Koss   ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Dasagestin,Analgesics,-21.0,386,-8106.0,January,2019
Koss   ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Insozyme,Antiseptics,10.0,655,6550.0,January,2019
Koss   ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Relenvice,Antimalarial,5.0,459,2295.0,January,2019
Koss   ,Barton Ltd Pharmaceutical Limited,Celle,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,-10.0,106,-1060.0,January,2019
Koss   ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Panpion,Antiseptics,10.0,692,6920.0,January,2019
Koss   ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,Pharmacy,Retail,Diaxolol,Antiseptics,2.0,765,1530.0,January,2019
Koss   ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Alpharolac,Antipiretics,3.0,533,1599.0,January,2019
Koss   ,"Heathcote, Kovacek and Parker ",Hof,Germany,Pharmacy,Retail,Aprerase,Antipiretics,100.0,726,72600.0,January,2019
Koss   ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,-187.0,682,-127534.0,January,2019
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,Pharmacy,Retail,Nisorase,Antibiotics,5.0,393,1965.0,January,2019
Koss   ,Schuppe Inc ,Bensheim,Germany,Pharmacy,Retail,Pentastrin,Antibiotics,5.0,497,2485.0,January,2019
Koss   ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Raparidol,Mood Stabilizers,2.0,187,374.0,January,2019
Koss   ,Osinski-Botsford Pharm,Meerbusch,Germany,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,60.0,478,28680.0,January,2019
Koss   ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Ampinonide,Antimalarial,6.0,248,1488.0,January,2019
Gerlach LLC ,Vandervort LLC Pharm,Stade,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,10.0,452,4520.0,January,2019
Koss   ,Miller-Satterfield Pharmaceutical Limited,Bad Kissingen,Germany,Pharmacy,Retail,Kinerinex,Antiseptics,5.0,647,3235.0,January,2019
Koss   ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,10.0,75,750.0,January,2019
Koss   ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Biotasol Siloderm,Antiseptics,4.0,373,1492.0,January,2019
Koss   ,Franecki Inc Pharma Plc,Schwerte,Germany,Pharmacy,Retail,Microroban Afatigomar,Antimalarial,3.0,478,1434.0,January,2019
Koss   ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Acycpex,Mood Stabilizers,25.0,510,12750.0,January,2019
Koss   ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Apromin,Antiseptics,2.0,375,750.0,January,2019
Koss   ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,20.0,535,10700.0,January,2019
Koss   ,"Hahn, Rutherford and Gislason Pharmacy",Wolfenbüttel,Germany,Pharmacy,Retail,Alpradipine,Analgesics,120.0,445,53400.0,January,2019
Koss   ,Barrows-Kohler Pharma Plc,Coesfeld,Germany,Pharmacy,Retail,Clinicilin Pentozone,Antimalarial,25.0,112,2800.0,January,2019
Koss   ,White Inc Pharm,Ehingen an der Donau,Germany,Pharmacy,Retail,Kinerinex,Antiseptics,72.0,647,46584.0,January,2019
Koss   ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Saprodeine Zanprosyn,Antibiotics,10.0,215,2150.0,January,2019
Koss   ,Osinski-Botsford Pharm,Meerbusch,Germany,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,50.0,681,34050.0,January,2019
Koss   ,Vandervort LLC Pharm,Stade,Germany,Pharmacy,Retail,Acycpex,Mood Stabilizers,20.0,510,10200.0,January,2019
Koss   ,McDermott Inc Pharma Plc,Staßfurt,Germany,Pharmacy,Retail,Zyvance,Analgesics,3.0,323,969.0,January,2019
Koss   ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Dexacilin Triline,Analgesics,10.0,129,1290.0,January,2019
Koss   ,Raynor-Graham ,Wedel,Germany,Pharmacy,Retail,Topipizole,Mood Stabilizers,2.0,368,736.0,January,2019
Koss   ,VonRueden-Adams Pharm,Delitzsch,Germany,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,5.0,502,2510.0,January,2019
Koss   ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Novakyn Tracprox,Antiseptics,10.0,288,2880.0,January,2019
Koss   ,White Inc Pharm,Ehingen an der Donau,Germany,Pharmacy,Retail,Panpion,Antiseptics,40.0,692,27680.0,January,2019
Koss   ,"Spinka, Schowalter and Conn ",Bergheim,Germany,Pharmacy,Retail,Hemavate Spirolinum,Mood Stabilizers,30.0,210,6300.0,January,2019
Koss   ,D'Amore and Sons Pharm,Görlitz,Germany,Pharmacy,Retail,Penitrana,Analgesics,10.0,179,1790.0,January,2019
Gerlach LLC ,Streich PLC ,Bottrop,Germany,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,10.0,307,3070.0,January,2019
Koss   ,McCullough LLC Pharmaceutical Ltd,Lage,Germany,Pharmacy,Retail,Tetalamide,Antibiotics,100.0,430,43000.0,January,2019
Koss   ,"Reynolds, Jast and Mante ",Achern,Germany,Pharmacy,Retail,Acelimus,Analgesics,20.0,746,14920.0,January,2019
Koss   ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Dantolac Pazocor,Analgesics,10.0,578,5780.0,January,2019
Gerlach LLC ,"Nolan, DuBuque and Schultz Pharmacy",Wernigerode,Germany,Pharmacy,Retail,Menogine,Antiseptics,10.0,742,7420.0,January,2019
Koss   ,Abernathy and Sons ,Freiburg im Breisgau,Germany,Pharmacy,Retail,Insozyme,Antiseptics,5.0,655,3275.0,January,2019
Koss   ,Hermiston LLC Pharmaceutical Limited,Gevelsberg,Germany,Pharmacy,Retail,Ampysin,Analgesics,6.0,243,1458.0,January,2019
Koss   ,Streich PLC ,Bottrop,Germany,Pharmacy,Retail,Apronazol,Antibiotics,5.0,472,2360.0,January,2019
Koss   ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,Pharmacy,Retail,Factolamide,Antiseptics,5.0,345,1725.0,January,2019
Gerlach LLC ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Pazofenac,Mood Stabilizers,30.0,123,3690.0,January,2019
Koss   ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Albuterenone,Antimalarial,1000.0,82,82000.0,January,2019
Koss   ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,50.0,307,15350.0,January,2019
Koss   ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,3.0,79,237.0,January,2019
Koss   ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Topitaine,Mood Stabilizers,20.0,517,10340.0,January,2019
Koss   ,Fadel-West Pharmaceutical Ltd,Filderstadt,Germany,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,3.0,681,2043.0,January,2019
Koss   ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,Pharmacy,Retail,Hydroxyprosyn,Antibiotics,10.0,220,2200.0,January,2019
Koss   ,"Will, McGlynn and Fritsch Pharmaceutical Ltd",Bitterfeld,Germany,Pharmacy,Retail,Amphesirox,Antiseptics,20.0,25,500.0,January,2019
Koss   ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Ketamara Evogel,Antipiretics,10.0,704,7040.0,January,2019
Koss   ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Methiclotide,Antibiotics,5.0,458,2290.0,January,2019
Koss   ,Crist Inc Pharma Plc,Eschwege,Germany,Pharmacy,Retail,Diprolimus,Antiseptics,10.0,634,6340.0,January,2019
Koss   ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Alisteride Pemidizem,Antiseptics,10.0,35,350.0,January,2019
Gerlach LLC ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,Pharmacy,Retail,Ionclotide,Analgesics,10.0,631,6310.0,January,2019
Koss   ,"Beer, Kohler and Beatty Pharmacy",Obertshausen,Germany,Pharmacy,Retail,Fentatrol Rapatelase,Antibiotics,50.0,458,22900.0,January,2019
Koss   ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,10.0,762,7620.0,January,2019
Gerlach LLC ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Atomorelin,Analgesics,50.0,555,27750.0,January,2019
Koss   ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,Pharmacy,Retail,Tetratanyl,Antimalarial,359.0,511,183449.0,January,2019
